StockCode,TOTAL_REVENUE,BASKETS,DISTINCT_CUSTOMERS,AVERAGE_PRICE,ITEM_POPULARITY
47586A,53.55,8,7,6.693750,1.1429
90123B,53.42,5,5,10.684000,1.0000
90214E,53.20,30,7,1.773333,4.2857
90163B,52.72,5,2,10.544000,2.5000
84842,52.50,9,8,5.833333,1.1250
84805B,52.50,4,4,13.125000,1.0000
90138,52.42,7,2,7.488571,3.5000
90141C,52.31,8,3,6.538750,2.6667
35265,52.20,12,12,4.350000,1.0000
85028S,51.60,10,9,5.160000,1.1111
90205A,51.51,16,7,3.219375,2.2857
84597B,51.25,7,4,7.321429,1.7500
20910,50.80,4,3,12.700000,1.3333
84510E,50.75,17,10,2.985294,1.7000
17007B,50.40,3,3,16.800000,1.0000
47348A,50.31,15,11,3.354000,1.3636
44242B,50.28,3,3,16.760000,1.0000
90024B,50.28,7,3,7.182857,2.3333
84632,49.95,6,5,8.325000,1.2000
90196B,49.95,5,5,9.990000,1.0000
90035A,49.95,4,2,12.487500,2.0000
90214D,49.90,32,6,1.559375,5.3333
90214M,49.82,28,4,1.779286,7.0000
90180B,49.81,5,4,9.962000,1.2500
23603,49.80,14,1,3.557143,14.0000
90079,49.76,4,3,12.440000,1.3333
20667,49.69,16,2,3.105625,8.0000
90142D,49.64,4,4,12.410000,1.0000
90157,49.59,5,3,9.918000,1.6667
21816,49.30,7,6,5.477778,1.1667
21089,48.99,26,24,1.884231,1.0833
90038B,48.77,8,2,6.096250,4.0000
84497,48.75,8,8,6.093750,1.0000
90002D,48.71,10,6,4.871000,1.6667
21720,48.45,8,8,6.056250,1.0000
90205C,48.21,15,4,3.214000,3.7500
84402B,48.19,4,4,12.047500,1.0000
90125B,48.06,12,4,4.005000,3.0000
84927D,48.05,16,10,2.826471,1.6000
90036A,47.70,4,3,11.925000,1.3333
90165B,47.43,18,2,2.635000,9.0000
17084J,47.25,8,8,5.906250,1.0000
84715,47.20,4,4,11.800000,1.0000
84706F,47.20,10,9,4.720000,1.1111
90202D,46.76,12,3,3.896667,4.0000
90190A,46.76,10,2,4.676000,5.0000
90202A,46.58,16,2,2.911250,8.0000
21392,46.39,8,6,5.154444,1.3333
84801B,46.20,4,4,11.550000,1.0000
90018C,46.15,10,4,4.615000,2.5000
85031A,45.90,7,7,6.557143,1.0000
90012B,45.35,4,3,11.337500,1.3333
90176D,45.00,5,4,9.000000,1.2500
23625,44.91,4,1,11.227500,4.0000
90141B,44.86,5,3,8.972000,1.6667
84086B,44.25,8,3,4.916667,2.6667
85185D,44.25,11,8,4.022727,1.3750
20670,44.04,11,6,4.003636,1.8333
47344B,43.66,7,7,6.237143,1.0000
79063C,43.65,15,14,2.910000,1.0714
20698,43.35,8,8,4.816667,1.0000
37444C,43.05,11,6,3.311538,1.8333
23038,42.92,8,5,5.365000,1.6000
84539,42.90,3,2,14.300000,1.5000
84857B,42.90,3,3,14.300000,1.0000
22987,42.84,5,5,8.568000,1.0000
90014C,42.79,5,4,8.558000,1.2500
20818,42.70,5,3,8.540000,1.6667
16254,42.58,18,8,2.365556,2.2500
84922,42.29,6,6,7.048333,1.0000
90029,42.14,4,3,10.535000,1.3333
90024F,42.13,4,2,10.532500,2.0000
90185C,42.09,11,7,3.237692,1.5714
17084A,42.00,7,7,6.000000,1.0000
90050,41.82,5,3,8.364000,1.6667
90120D,41.79,6,3,6.965000,2.0000
20666,41.53,18,5,2.307222,3.6000
15030,41.47,13,12,2.962143,1.0833
90211B,41.36,7,3,5.908571,2.3333
90003B,41.31,11,4,3.755455,2.7500
90039B,41.31,6,2,6.885000,3.0000
85089,41.30,5,5,6.883333,1.0000
90162C,41.30,7,3,5.900000,2.3333
84921,41.25,8,6,5.156250,1.3333
75013B,41.25,7,7,5.156250,1.0000
23448,41.25,3,3,13.750000,1.0000
90064B,41.25,8,7,5.156250,1.1429
90067A,41.15,7,4,5.878571,1.7500
90177B,41.01,7,3,5.858571,2.3333
90202C,41.01,15,3,2.734000,5.0000
90130C,40.95,13,1,3.150000,13.0000
10120,40.53,29,25,1.351000,1.1600
71495A,40.38,8,3,5.047500,2.6667
90214G,40.20,30,6,1.340000,5.0000
85092,40.05,3,3,13.350000,1.0000
90187B,40.03,8,2,5.003750,4.0000
90165A,39.98,15,1,2.665333,15.0000
20892,39.96,6,2,6.660000,3.0000
84963A,39.96,1,1,39.960000,1.0000
90056,39.96,4,1,9.990000,4.0000
22764,39.96,5,3,7.992000,1.6667
72369A,39.92,5,4,6.653333,1.2500
90135,39.66,2,2,19.830000,1.0000
84725,39.65,19,17,2.086842,1.1176
21307,39.20,13,11,3.015385,1.1818
35910A,39.00,4,4,9.750000,1.0000
47341A,38.75,7,6,5.535714,1.1667
90064A,38.70,6,4,6.450000,1.5000
21393,38.67,8,8,4.296667,1.0000
84840,38.47,10,5,3.847000,2.0000
47420,38.38,13,11,2.020000,1.1818
84746,38.31,10,2,3.831000,5.0000
84925D,38.25,11,9,3.477273,1.2222
90190B,38.18,7,2,5.454286,3.5000
81952B,38.00,10,10,3.800000,1.0000
84033,37.95,7,7,5.421429,1.0000
84751B,37.90,10,9,3.445455,1.1111
84809B,37.80,2,2,18.900000,1.0000
90075,37.66,3,1,12.553333,3.0000
90212B,37.62,8,2,4.702500,4.0000
90199D,37.62,6,3,6.270000,2.0000
72709,37.40,8,5,4.675000,1.6000
90074,37.24,3,2,12.413333,1.5000
84522,36.76,13,7,2.827692,1.8571
90085,36.76,10,3,3.676000,3.3333
90214H,36.76,30,5,1.225333,6.0000
71510,36.52,8,5,4.565000,1.6000
35913B,36.33,10,9,3.302727,1.1111
84548,36.30,7,4,4.537500,1.7500
17090D,36.25,13,7,2.589286,1.8571
84226,36.21,11,10,3.291818,1.1000
84679,35.78,2,2,17.890000,1.0000
85216,35.75,8,6,4.468750,1.3333
90094,35.70,13,13,2.746154,1.0000
90179C,35.44,6,2,5.906667,3.0000
84247K,35.40,11,8,2.950000,1.3750
79063D,35.33,12,10,2.717692,1.2000
90179A,35.31,5,3,7.062000,1.6667
90123D,35.31,5,3,7.062000,1.6667
90011B,35.27,7,3,5.038571,2.3333
90060F,35.16,6,1,5.860000,6.0000
90186A,35.11,9,4,3.511000,2.2500
90131,34.87,2,2,17.435000,1.0000
90168,34.86,13,2,2.681538,6.5000
90049,34.77,3,2,11.590000,1.5000
20827,34.32,3,2,11.440000,1.5000
79406,34.12,8,7,4.265000,1.1429
81950B,33.93,9,9,3.084545,1.0000
90026C,33.82,3,3,11.273333,1.0000
90024C,33.81,3,2,11.270000,1.5000
17136A,33.75,18,17,1.607143,1.0588
90038C,33.69,4,2,8.422500,2.0000
72783,33.60,2,2,16.800000,1.0000
90129D,33.44,7,3,4.777143,2.3333
84575A,33.35,5,4,6.670000,1.2500
37423,33.18,4,4,8.295000,1.0000
90169,32.54,12,2,2.711667,6.0000
35610C,32.51,3,2,10.836667,1.5000
37468,32.42,15,12,2.026250,1.2500
17109D,32.35,6,5,5.391667,1.2000
46138B,32.10,13,8,2.292857,1.6250
90202B,31.95,11,3,2.904545,3.6667
90036B,31.80,2,2,15.900000,1.0000
90059D,31.55,20,2,1.577500,10.0000
90059E,31.47,16,4,1.966875,4.0000
20878,31.25,8,8,3.472222,1.0000
23632,31.20,10,1,3.120000,10.0000
85018D,30.60,7,6,4.371429,1.1667
44228,30.60,2,2,15.300000,1.0000
37471,30.43,4,2,7.607500,2.0000
90176B,30.12,3,2,10.040000,1.5000
35610B,30.00,2,2,15.000000,1.0000
90176E,29.98,3,3,9.993333,1.0000
90195B,29.98,4,4,7.495000,1.0000
84963B,29.97,1,1,29.970000,1.0000
84617,29.97,3,3,9.990000,1.0000
90039A,29.96,3,2,9.986667,1.5000
90122B,29.93,6,2,4.988333,3.0000
90136,29.85,2,2,14.925000,1.0000
90159,29.79,5,3,5.958000,1.6667
90120A,29.73,3,1,9.910000,3.0000
90001D,29.73,5,4,5.946000,1.2500
21757,29.70,3,3,9.900000,1.0000
21040,29.70,10,9,2.970000,1.1111
35816P,29.64,2,2,14.820000,1.0000
90214I,29.62,13,4,2.278462,3.2500
84706D,29.60,5,4,5.920000,1.2500
90162D,29.50,5,3,5.900000,1.6667
84465,29.50,8,8,3.687500,1.0000
82605,29.40,5,4,5.880000,1.2500
85030,29.25,7,7,4.178571,1.0000
90214N,29.23,24,4,1.217917,6.0000
84199,29.19,31,29,0.884545,1.0690
90183C,29.05,10,2,2.905000,5.0000
21011,29.00,4,3,7.250000,1.3333
90152A,28.76,5,4,5.752000,1.2500
90093,28.57,10,6,2.857000,1.6667
90027D,28.40,6,2,4.733333,3.0000
17165D,28.35,9,7,3.150000,1.2857
20857,28.05,10,8,2.805000,1.2500
84798A,28.05,5,5,5.610000,1.0000
90005A,28.02,12,1,2.335000,12.0000
90214R,28.01,25,4,1.120400,6.2500
84613A,27.90,4,4,6.975000,1.0000
79191D,27.41,17,8,1.612353,2.1250
23637,27.39,9,1,3.043333,9.0000
23613,27.39,6,1,4.565000,6.0000
85017C,27.02,12,11,1.930000,1.0909
84675,26.55,3,3,8.850000,1.0000
35598A,26.55,3,3,8.850000,1.0000
21836,26.49,5,3,5.298000,1.6667
90212C,26.25,3,3,8.750000,1.0000
23636,26.19,7,1,3.741429,7.0000
72140E,25.50,9,8,2.833333,1.1250
90026D,25.50,3,3,8.500000,1.0000
35910B,25.35,3,3,8.450000,1.0000
90026B,25.32,3,3,8.440000,1.0000
90037B,25.28,5,2,5.056000,2.5000
90013D,25.17,3,1,8.390000,3.0000
90188,25.13,7,3,3.141250,2.3333
90033,25.07,9,2,2.785556,4.5000
90016C,24.96,3,1,8.320000,3.0000
23620,24.90,7,1,3.557143,7.0000
85115B,24.87,1,1,24.870000,1.0000
90043,24.81,2,2,12.405000,1.0000
90059F,24.79,15,4,1.652667,3.7500
90214B,24.77,22,3,1.125909,7.3333
20778,24.75,10,9,2.475000,1.1111
20820,24.75,3,3,8.250000,1.0000
90141E,24.75,2,2,12.375000,1.0000
20821,24.75,8,6,2.750000,1.3333
84854,24.75,2,2,12.375000,1.0000
84993B,24.36,19,17,1.282105,1.1176
47503J,23.85,2,2,11.925000,1.0000
84562A,23.85,5,3,4.770000,1.6667
21357,23.75,12,10,1.826923,1.2000
84803B,23.66,5,4,4.732000,1.2500
35909A,23.60,3,3,7.866667,1.0000
35909B,23.60,2,2,11.800000,1.0000
90083,23.47,9,3,2.607778,3.0000
90177E,23.38,10,2,2.338000,5.0000
90176C,23.32,2,2,11.660000,1.0000
23623,23.28,6,1,3.880000,6.0000
90182C,23.26,10,2,2.326000,5.0000
90182A,23.20,8,1,2.900000,8.0000
90177A,23.20,10,2,2.320000,5.0000
90104,23.16,14,2,1.654286,7.0000
85195,23.10,4,4,5.775000,1.0000
85206B,23.10,4,4,5.775000,1.0000
22351,23.09,3,2,7.696667,1.5000
90214Y,22.84,8,4,2.855000,2.0000
90054,22.58,9,2,2.508889,4.5000
90039C,22.48,6,2,3.746667,3.0000
23640,22.41,8,1,2.801250,8.0000
23645,22.41,4,1,5.602500,4.0000
21018,22.06,7,5,2.757500,1.4000
21461,21.91,7,6,2.434444,1.1667
90076,21.57,5,2,4.314000,2.5000
84387A,21.45,2,2,10.725000,1.0000
84551,21.45,2,2,10.725000,1.0000
20695,21.25,4,4,5.312500,1.0000
90001B,21.15,3,3,7.050000,1.0000
90001C,21.13,5,3,4.226000,1.6667
90125E,21.05,10,2,2.105000,5.0000
16169P,21.00,3,3,7.000000,1.0000
23692,21.00,2,2,10.500000,1.0000
90001A,20.95,4,2,5.237500,2.0000
17001,20.88,1,1,20.880000,1.0000
90141D,20.36,2,2,10.180000,1.0000
20793,20.25,6,5,3.375000,1.2000
90214P,20.23,16,5,1.264375,3.2000
84415B,20.00,5,3,4.000000,1.6667
90035C,19.98,1,1,19.980000,1.0000
84873A,19.98,3,3,6.660000,1.0000
84968B,19.98,4,3,4.995000,1.3333
84824,19.98,2,2,9.990000,1.0000
90034,19.97,2,1,9.985000,2.0000
23601,19.92,4,1,4.980000,4.0000
23646,19.92,5,1,3.984000,5.0000
23616,19.92,7,1,2.845714,7.0000
21681,19.90,3,3,6.633333,1.0000
35817P,19.86,3,3,6.620000,1.0000
37491A,19.81,4,1,4.952500,4.0000
90156,19.80,3,3,6.600000,1.0000
37487B,19.72,3,3,6.573333,1.0000
85028L,19.50,7,5,2.785714,1.4000
79062D,19.40,5,5,3.880000,1.0000
21416,18.75,5,5,3.750000,1.0000
21538,18.75,3,3,6.250000,1.0000
44092C,18.70,8,6,1.870000,1.3333
90041,18.27,4,2,4.567500,2.0000
35607B,18.24,8,8,2.280000,1.0000
85024C,18.15,10,9,1.815000,1.1111
72821,18.15,5,5,3.630000,1.0000
84798B,17.85,5,3,3.570000,1.6667
21661,17.85,6,4,2.975000,1.5000
90060D,17.85,3,3,5.950000,1.0000
20935,17.70,4,4,4.425000,1.0000
90162A,17.70,1,1,17.700000,1.0000
90027A,17.66,3,2,5.886667,1.5000
90179B,17.59,3,1,5.863333,3.0000
90011A,17.51,6,2,2.918333,3.0000
90130A,17.50,6,2,2.916667,3.0000
79331,17.50,4,4,4.375000,1.0000
85160a,17.49,3,1,5.830000,3.0000
35597D,17.48,4,3,4.370000,1.3333
23627,17.43,2,1,8.715000,2.0000
37489D,17.16,16,16,1.009412,1.0000
35645,17.00,5,3,3.400000,1.6667
85084,17.00,9,7,1.888889,1.2857
47574B,17.00,3,3,5.666667,1.0000
90026A,17.00,1,1,17.000000,1.0000
21595,16.94,3,1,5.646667,3.0000
20954,16.94,3,1,5.646667,3.0000
90024D,16.82,2,2,8.410000,1.0000
90024E,16.81,2,1,8.405000,2.0000
37489B,16.77,12,12,1.397500,1.0000
23644,16.65,5,1,3.330000,5.0000
90059B,16.62,11,4,1.510909,2.7500
90137,16.31,3,1,5.436667,3.0000
16248B,16.25,8,8,2.031250,1.0000
35647,16.25,2,2,8.125000,1.0000
90089,16.22,9,3,1.622000,3.0000
23702,15.99,4,4,3.997500,1.0000
90214V,15.98,14,3,1.141429,4.6667
84856L,15.94,3,1,5.313333,3.0000
84795C,15.90,2,2,7.950000,1.0000
85136B,15.90,3,3,5.300000,1.0000
78034B,15.60,6,6,2.228571,1.0000
20816,15.60,3,2,5.200000,1.5000
90214F,15.43,15,3,1.028667,5.0000
90132,15.16,3,1,5.053333,3.0000
90140,15.12,2,1,7.560000,2.0000
72024U,15.12,3,3,5.040000,1.0000
35610A,15.02,4,2,3.755000,2.0000
90078,15.00,1,1,15.000000,1.0000
90069,15.00,1,1,15.000000,1.0000
84415A,15.00,3,3,5.000000,1.0000
17191A,15.00,2,1,7.500000,2.0000
90189A,15.00,2,2,7.500000,1.0000
23449,15.00,1,1,15.000000,1.0000
84462,15.00,6,6,2.500000,1.0000
84705C,15.00,1,1,15.000000,1.0000
90176A,14.98,3,2,4.993333,1.5000
90025F,14.96,4,2,3.740000,2.0000
23621,14.94,4,1,3.735000,4.0000
90059C,14.89,11,4,1.353636,2.7500
85031C,14.85,2,2,7.425000,1.0000
90046,14.85,1,1,14.850000,1.0000
90048,14.85,1,1,14.850000,1.0000
84856S,14.79,3,2,4.930000,1.5000
84593,14.75,2,2,4.916667,1.0000
23634,14.55,5,1,2.910000,5.0000
90182B,14.50,5,1,2.900000,5.0000
90027C,14.50,5,1,2.900000,5.0000
16202B,14.50,3,3,4.833333,1.0000
37489A,14.43,15,15,0.901875,1.0000
47593A,14.37,14,11,0.958000,1.2727
90052,14.14,2,1,7.070000,2.0000
79336,13.68,5,3,2.736000,1.6667
37489C,13.65,8,8,1.706250,1.0000
85017A,13.58,11,3,1.131667,3.6667
90065B,13.50,2,2,6.750000,1.0000
90214T,13.46,11,2,1.223636,5.5000
84745A,13.44,5,5,2.688000,1.0000
84745B,13.44,5,5,2.688000,1.0000
23639,13.32,4,1,3.330000,4.0000
62043B,13.28,8,6,1.660000,1.3333
23607,13.28,7,1,1.897143,7.0000
85126,13.23,4,2,3.307500,2.0000
37491C,13.20,1,1,13.200000,1.0000
84388,13.14,7,7,1.877143,1.0000
37462E,13.10,12,5,1.091667,2.4000
16162L,13.00,10,6,1.300000,1.6667
18097A,12.75,5,5,2.550000,1.0000
21895,12.72,3,2,4.240000,1.5000
90042C,12.70,6,1,2.116667,6.0000
90055,12.53,5,2,2.506000,2.5000
90037C,12.52,5,1,2.504000,5.0000
20671,12.50,3,3,4.166667,1.0000
23635,12.48,3,1,4.160000,3.0000
23654,12.45,4,1,3.112500,4.0000
21144,12.24,4,2,3.060000,2.0000
79329,12.18,3,3,4.060000,1.0000
17164B,12.18,9,9,1.218000,1.0000
84016,12.16,2,2,6.080000,1.0000
84614A,11.90,2,2,5.950000,1.0000
44092B,11.90,5,4,2.380000,1.2500
84620,11.90,1,1,11.900000,1.0000
90214Z,11.84,10,2,1.184000,5.0000
37444B,11.80,5,3,2.360000,1.6667
35818B,11.78,5,4,2.356000,1.2500
16043,11.76,3,3,3.920000,1.0000
16162M,11.76,10,7,1.176000,1.4286
23605,11.64,1,1,11.640000,1.0000
23608,11.64,3,1,3.880000,3.0000
72798C,11.55,4,4,2.887500,1.0000
71050,11.55,6,5,1.925000,1.2000
47013C,11.53,14,8,0.823571,1.7500
90152B,11.46,2,2,5.730000,1.0000
90025D,11.19,3,1,3.730000,3.0000
37488A,10.92,4,4,2.730000,1.0000
79026B,10.61,10,8,1.061000,1.2500
16169N,10.50,1,1,10.500000,1.0000
16161M,10.50,1,1,10.500000,1.0000
35966,10.26,5,3,2.052000,1.6667
35958,10.20,5,4,2.040000,1.2500
40005B,10.20,4,4,2.550000,1.0000
85109,10.20,1,1,10.200000,1.0000
44089C,10.08,6,6,1.680000,1.0000
90178B,9.99,1,1,9.990000,1.0000
21120,9.99,2,1,4.995000,2.0000
90020,9.99,1,1,9.990000,1.0000
90053,9.99,4,1,2.497500,4.0000
22769,9.99,10,5,0.908182,2.0000
90021,9.99,1,1,9.990000,1.0000
21310,9.99,1,1,9.990000,1.0000
22016,9.99,1,1,9.990000,1.0000
23619,9.96,2,1,4.980000,2.0000
23615,9.96,4,1,2.490000,4.0000
23624,9.96,4,1,2.490000,4.0000
23650,9.96,4,1,2.490000,4.0000
84689,9.95,3,3,3.316667,1.0000
37474,9.95,3,1,3.316667,3.0000
37491D,9.88,2,2,4.940000,1.0000
44242A,9.48,1,1,9.480000,1.0000
23441,9.24,3,3,3.080000,1.0000
35809B,9.18,5,4,1.836000,1.2500
90181C,9.15,1,1,9.150000,1.0000
37351,9.06,2,2,4.530000,1.0000
81950V,8.89,7,7,1.111250,1.0000
45013,8.85,2,2,4.425000,1.0000
84773,8.85,2,2,4.425000,1.0000
20906,8.85,3,3,2.950000,1.0000
90077,8.82,3,1,2.940000,3.0000
90011D,8.76,3,1,2.920000,3.0000
90027B,8.76,3,1,2.920000,3.0000
90011E,8.76,3,1,2.920000,3.0000
16206B,8.75,2,2,4.375000,1.0000
90130D,8.70,3,1,2.900000,3.0000
84732B,8.58,2,2,4.290000,1.0000
90167,8.50,2,2,4.250000,1.0000
90102,8.50,1,1,8.500000,1.0000
44265,8.50,3,2,2.833333,1.5000
21410,8.47,2,1,4.235000,2.0000
72803b,8.47,2,1,4.235000,2.0000
84975,8.45,3,3,2.816667,1.0000
20871,8.42,1,1,8.420000,1.0000
21594,8.34,3,1,2.780000,3.0000
23612,8.30,2,1,4.150000,2.0000
84924F,7.90,3,3,2.633333,1.0000
16244B,7.85,3,3,2.616667,1.0000
35607A,7.82,3,2,2.606667,1.5000
90042A,7.65,2,1,3.825000,2.0000
85189,7.65,4,3,1.530000,1.3333
79149B,7.56,8,8,0.945000,1.0000
90025A,7.50,2,2,3.750000,1.0000
90068,7.50,1,1,7.500000,1.0000
37379A,7.50,2,2,3.750000,1.0000
21827,7.50,4,4,1.875000,1.0000
62097B,7.47,4,3,1.867500,1.3333
23633,7.47,3,1,2.490000,3.0000
90128A,7.43,2,1,3.715000,2.0000
71496B,7.37,4,4,1.842500,1.0000
10124G,7.14,4,4,1.785000,1.0000
90214O,6.82,5,2,1.364000,2.5000
90214W,6.82,5,2,1.364000,2.5000
35443,6.80,6,6,1.133333,1.0000
84802B,6.76,2,2,3.380000,1.0000
10124A,6.72,5,5,1.344000,1.0000
21186,6.72,2,1,3.360000,2.0000
62074B,6.72,4,4,1.680000,1.0000
35833G,6.72,2,1,3.360000,2.0000
23604,6.64,2,1,3.320000,2.0000
20678,6.60,1,1,6.600000,1.0000
37491B,6.60,1,1,6.600000,1.0000
90126C,6.58,1,1,6.580000,1.0000
85224,6.30,2,2,3.150000,1.0000
44089A,6.30,4,4,1.575000,1.0000
21228,6.25,3,3,2.083333,1.0000
85225,6.25,3,3,2.083333,1.0000
35591T,6.25,5,5,1.250000,1.0000
23610,6.24,3,1,2.080000,3.0000
90060B,5.95,1,1,5.950000,1.0000
84499,5.95,4,3,1.487500,1.3333
90152C,5.95,1,1,5.950000,1.0000
79161A,5.90,4,3,1.475000,1.3333
35598C,5.90,3,3,1.966667,1.0000
23652,5.82,1,1,5.820000,1.0000
23638,5.82,2,1,2.910000,2.0000
23617,5.82,1,1,5.820000,1.0000
90011C,5.80,2,1,2.900000,2.0000
90067B,5.80,2,1,2.900000,2.0000
21839,5.45,2,2,2.725000,1.0000
35004P,5.45,2,2,2.725000,1.0000
81953P,5.32,4,3,1.330000,1.3333
37509,5.10,4,3,1.275000,1.3333
20964,5.10,2,2,2.550000,1.0000
90142A,5.09,1,1,5.090000,1.0000
84803A,5.07,1,1,5.070000,1.0000
23649,4.98,2,1,2.490000,2.0000
90135A,4.98,1,1,4.980000,1.0000
90128C,4.97,2,1,2.485000,2.0000
90128D,4.97,2,1,2.485000,2.0000
85031B,4.95,1,1,4.950000,1.0000
90081B,4.95,1,1,4.950000,1.0000
35650,4.95,2,2,2.475000,1.0000
84971l,4.92,2,1,2.460000,2.0000
90127A,4.92,1,1,4.920000,1.0000
84613C,4.65,2,2,2.325000,1.0000
79151B,4.62,2,2,2.310000,1.0000
71215,4.62,2,2,2.310000,1.0000
84206A,4.56,3,3,1.520000,1.0000
84732D,4.29,2,2,2.145000,1.0000
79157V,4.25,3,3,1.416667,1.0000
22218,4.25,2,2,2.125000,1.0000
47016,4.20,1,1,4.200000,1.0000
20861,4.20,2,2,2.100000,1.0000
22206,4.17,5,1,0.834000,5.0000
17174,3.78,3,3,1.260000,1.0000
44091A,3.78,5,4,0.756000,1.2500
90128B,3.76,2,2,1.880000,1.0000
79192A,3.75,3,3,1.250000,1.0000
37464,3.75,4,3,0.937500,1.3333
90025E,3.73,1,1,3.730000,1.0000
90025B,3.73,1,1,3.730000,1.0000
35271S,3.61,3,3,1.203333,1.0000
16010,3.60,4,4,0.900000,1.0000
84270,3.57,5,1,0.714000,5.0000
16202A,3.50,2,2,1.750000,1.0000
90214U,3.48,1,1,3.480000,1.0000
79157B,3.40,2,2,1.700000,1.0000
84802A,3.38,2,2,1.690000,1.0000
21160,3.36,2,1,1.680000,2.0000
22528,3.36,2,1,1.680000,2.0000
85119,3.36,2,1,1.680000,2.0000
90126A,3.36,1,1,3.360000,1.0000
23643,3.33,1,1,3.330000,1.0000
90187A,3.32,1,1,3.320000,1.0000
10123C,3.25,4,4,0.812500,1.0000
47013A,3.04,5,5,0.608000,1.0000
23609,2.91,1,1,2.910000,1.0000
23602,2.91,1,1,2.910000,1.0000
23628,2.91,1,1,2.910000,1.0000
90100,2.55,2,2,1.275000,1.0000
17028J,2.52,1,1,2.520000,1.0000
35609A,2.51,2,1,1.255000,2.0000
62096B,2.50,3,2,0.833333,1.5000
23630,2.49,3,2,0.830000,1.5000
90037A,2.48,1,1,2.480000,1.0000
84201B,2.47,2,2,1.235000,1.0000
37330,2.34,1,1,2.340000,1.0000
46115B,2.28,3,2,0.760000,1.5000
77079,2.12,2,2,1.060000,1.0000
85170A,2.10,2,2,1.050000,1.0000
20860,2.10,2,1,1.050000,2.0000
21414,2.10,3,2,0.700000,1.5000
47579,2.10,2,2,1.050000,1.0000
90112,2.10,2,1,1.050000,2.0000
81953B,2.09,4,3,0.348333,1.3333
84731,2.04,2,2,1.020000,1.0000
16202E,1.95,4,4,0.487500,1.0000
22146,1.95,2,2,0.975000,1.0000
22323,1.95,2,2,0.975000,1.0000
21491,1.95,2,1,0.975000,2.0000
90092,1.66,1,1,1.660000,1.0000
84550,1.65,1,1,1.650000,1.0000
23664,1.65,1,1,1.650000,1.0000
84206C,1.52,2,2,0.760000,1.0000
37461,1.25,3,2,0.416667,1.5000
84569C,1.25,2,2,0.625000,1.0000
35597B,1.25,1,1,1.250000,1.0000
84743C,1.25,3,2,0.416667,1.5000
84977,1.25,3,1,0.416667,3.0000
35597A,1.25,2,2,0.625000,1.0000
21009,1.25,2,1,0.625000,2.0000
84990,1.10,5,3,0.220000,1.6667
72815,0.97,4,3,0.242500,1.3333
84206B,0.95,1,1,0.950000,1.0000
84201C,0.95,1,1,0.950000,1.0000
90084,0.85,2,2,0.425000,1.0000
21268,0.84,1,1,0.840000,1.0000
85047,0.80,3,4,0.200000,0.7500
84227,0.42,3,2,0.140000,1.5000
